freq,unit,airpol,src_crf,geo\TIME_PERIOD,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,MIO_T,CH4,CRF1A1,DE,0.01121,0.01161,0.01184,0.01231,0.01266,0.01584,0.01717,0.01853,0.01925,0.01981,0.01946,0.01842,0.01926,0.03275,0.03161,0.03411,0.03938,0.05154,0.05853,0.06069,0.06576,0.07284,0.08551,0.08857,0.08924,0.09189,0.09581,0.09598,0.09525,0.09671,0.10292,0.10389,0.10101,0.09625,0.09887
A,MIO_T,CH4,CRF1A1,DK,0.00062,0.00096,0.00136,0.00298,0.00607,0.0114,0.01458,0.0139,0.01529,0.01539,0.01468,0.01556,0.01513,0.01439,0.01407,0.01243,0.01151,0.00959,0.0101,0.00882,0.01098,0.0092,0.00637,0.00567,0.00412,0.00346,0.00399,0.00411,0.00457,0.00474,0.00345,0.00446,0.00371,0.00331,0.00317
A,MIO_T,CH4,CRF1A1,EE,0.00011,9e-05,6e-05,7e-05,8e-05,6e-05,6e-05,7e-05,7e-05,7e-05,7e-05,6e-05,8e-05,6e-05,6e-05,7e-05,6e-05,5e-05,5e-05,0.00016,0.00026,0.00033,0.00038,0.00026,0.00029,0.00031,0.00035,0.0004,0.00042,0.00047,0.00052,0.00066,0.00064,0.00072,0.00072
A,MIO_T,CH4,CRF1A1,EL,0.00057,0.00057,0.00058,0.00059,0.0006,0.00061,0.0006,0.00063,0.00065,0.00066,0.00073,0.00072,0.00072,0.00075,0.00074,0.00077,0.00077,0.00082,0.00082,0.00072,0.00066,0.00067,0.00067,0.00063,0.00059,0.00055,0.00054,0.00058,0.00055,0.00051,0.00043,0.00045,0.00045,0.0004,0.00041
A,MIO_T,CH4,CRF1A1,ES,0.0019,0.00247,0.00234,0.00206,0.00134,0.00164,0.00239,0.00196,0.00182,0.00181,0.00185,0.00135,0.00153,0.00153,0.00169,0.00218,0.00859,0.00792,0.00767,0.00637,0.00666,0.00421,0.00433,0.00463,0.00417,0.0034,0.00302,0.0033,0.00313,0.00316,0.00213,0.00249,0.00247,0.00277,0.0022
A,MIO_T,CH4,CRF1A1,EU27_2020,0.03927,0.04029,0.03993,0.04164,0.04513,0.05419,0.06018,0.0611,0.06239,0.06278,0.06067,0.05946,0.06032,0.07328,0.07207,0.07429,0.08412,0.09299,0.10001,0.09997,0.10839,0.11096,0.12018,0.12242,0.12115,0.12419,0.12879,0.12933,0.12885,0.13181,0.13582,0.1393,0.13452,0.12707,0.12918
A,MIO_T,CH4,CRF1A1,FI,0.00039,0.00041,0.00043,0.00048,0.00058,0.00062,0.00073,0.00077,0.00078,0.00076,0.00074,0.00092,0.00115,0.00133,0.00123,0.00101,0.00119,0.00109,0.00106,0.00101,0.00117,0.00106,0.00103,0.00103,0.00104,0.00095,0.00108,0.00113,0.00124,0.00122,0.00117,0.00134,0.0013,0.00123,0.0012
A,MIO_T,CH4,CRF1A1,FR,0.00294,0.00282,0.00263,0.00232,0.00207,0.00197,0.00186,0.00168,0.00167,0.00137,0.00118,0.00116,0.00114,0.00119,0.00123,0.00129,0.00125,0.00133,0.00113,0.00126,0.0013,0.00126,0.00113,0.00109,0.0009,0.00113,0.00151,0.00166,0.00132,0.00152,0.00139,0.00144,0.00171,0.00144,0.00118
A,MIO_T,CH4,CRF1A1,HR,0.00022,0.00016,0.00018,0.0002,0.00013,0.00016,0.00016,0.00018,0.00021,0.00022,0.00016,0.00018,0.0002,0.00023,0.00019,0.00018,0.00019,0.00022,0.00019,0.00019,0.00017,0.0002,0.0002,0.00017,0.00013,0.00017,0.00022,0.00028,0.00031,0.00039,0.00042,0.00047,0.00052,0.00051,0.00056
A,MIO_T,CH4,CRF1A1,HU,0.00038,0.00046,0.00049,0.00053,0.00051,0.0005,0.0005,0.00054,0.00056,0.00054,0.00047,0.00048,0.00041,0.00044,0.0006,0.00095,0.00086,0.00097,0.00113,0.00118,0.00121,0.00098,0.00086,0.00089,0.00099,0.00103,0.00098,0.00102,0.00103,0.00099,0.00096,0.00101,0.00097,0.00078,0.00085
A,MIO_T,CH4,CRF1A1,IE,0.00027,0.00027,0.00027,0.00029,0.00029,0.00031,0.00036,0.00037,0.00037,0.0004,0.00044,0.00046,0.00043,0.00041,0.00036,0.00037,0.00035,0.00036,0.00029,0.00028,0.00028,0.00023,0.00028,0.00027,0.00027,0.00027,0.0003,0.00037,0.00045,0.00043,0.00043,0.00042,0.00042,0.00039,0.00039
A,MIO_T,CH4,CRF1A1,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4,CRF1A1,IT,0.01073,0.01059,0.01051,0.01029,0.01106,0.01096,0.01075,0.01136,0.01071,0.0108,0.00969,0.00805,0.00765,0.00749,0.00716,0.00709,0.00676,0.0061,0.00589,0.00536,0.0053,0.00573,0.00577,0.00581,0.00575,0.00554,0.00567,0.00555,0.00532,0.00531,0.00511,0.00505,0.00503,0.00417,0.00431
A,MIO_T,CH4,CRF1A1,LT,0.0004,0.00046,0.00028,0.00025,0.00024,0.00021,0.00023,0.00021,0.00026,0.00019,0.00018,0.00023,0.00026,0.00027,0.00032,0.00032,0.00034,0.00034,0.00038,0.00043,0.00043,0.00039,0.00049,0.00056,0.00067,0.00085,0.00089,0.00097,0.00094,0.00093,0.00098,0.00121,0.00108,0.0011,0.00115
A,MIO_T,CH4,CRF1A1,LU,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,4e-05,4e-05,5e-05,5e-05,5e-05,6e-05,6e-05,7e-05,6e-05,7e-05,7e-05,6e-05,7e-05,7e-05,7e-05,7e-05,7e-05,9e-05,9e-05,9e-05,0.00011,0.00013,0.00012,0.00013,0.00013,0.00011,0.00011,0.00012
A,MIO_T,CH4,CRF1A1,LV,0.00019,0.00017,0.00015,0.00014,0.00015,0.00012,0.00015,0.00019,0.00021,0.00019,0.00015,0.00017,0.00018,0.0002,0.0002,0.00017,0.00019,0.00019,0.00018,0.00018,0.0002,0.00019,0.00022,0.00032,0.00038,0.00041,0.00052,0.00059,0.00061,0.00064,0.00061,0.00071,0.0007,0.00066,0.00067
A,MIO_T,CH4,CRF1A1,MT,5e-05,5e-05,5e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,7e-05,6e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,7e-05,7e-05,8e-05,8e-05,6e-05,6e-05,3e-05,2e-05,2e-05,1e-05,1e-05,2e-05,1e-05,2e-05,1e-05,1e-05
A,MIO_T,CH4,CRF1A1,NL,0.00275,0.00308,0.003,0.00329,0.0033,0.00354,0.00406,0.00424,0.00421,0.00405,0.0041,0.00443,0.00468,0.00431,0.00479,0.00572,0.00497,0.00452,0.0046,0.00508,0.00513,0.00487,0.00435,0.00413,0.00409,0.0056,0.00518,0.00434,0.00445,0.00512,0.00594,0.0053,0.00458,0.00406,0.00428
A,MIO_T,CH4,CRF1A1,NO,0.0012,0.0013,0.0014,0.00142,0.00154,0.00161,0.00173,0.0017,0.00169,0.00135,0.00148,0.00165,0.00169,0.00176,0.00182,0.00179,0.00176,0.00196,0.00204,0.00255,0.0026,0.00235,0.00219,0.0022,0.0023,0.00243,0.00242,0.00243,0.00239,0.00242,0.00223,0.0022,0.00215,0.00199,0.00191
A,MIO_T,CH4,CRF1A1,PL,0.00106,0.00099,0.00094,0.00087,0.00089,0.00079,0.00077,0.00073,0.00063,0.00061,0.00062,0.00064,0.00066,0.00065,0.00066,0.00065,0.00066,0.00066,0.00067,0.00065,0.0007,0.00071,0.00071,0.00066,0.00064,0.00073,0.00081,0.00089,0.00096,0.00102,0.00106,0.00112,0.0011,0.00106,0.00109
A,MIO_T,CH4,CRF1A1,PT,0.00024,0.00025,0.00029,0.00027,0.00028,0.00031,0.00026,0.00027,0.00031,0.00048,0.00055,0.00054,0.00058,0.00055,0.00058,0.00064,0.00059,0.00055,0.00063,0.00064,0.00062,0.00062,0.00058,0.00057,0.0005,0.00057,0.00057,0.00059,0.00056,0.00048,0.00049,0.00058,0.00045,0.00044,0.00045
A,MIO_T,CH4,CRF1A1,RO,0.00153,0.00131,0.00106,0.00106,0.00108,0.00121,0.00122,0.00117,0.00093,0.00079,0.00081,0.00101,0.0008,0.00083,0.00073,0.00072,0.00074,0.00066,0.00062,0.00053,0.00052,0.00056,0.0005,0.00045,0.0005,0.00049,0.00047,0.00051,0.00045,0.00043,0.00041,0.00047,0.00044,0.00033,0.00034
A,MIO_T,CH4,CRF1A1,SE,0.0009,0.00096,0.00095,0.00106,0.00115,0.00121,0.0015,0.00133,0.0014,0.00143,0.00149,0.00162,0.00171,0.00177,0.00183,0.00186,0.00195,0.00196,0.00215,0.00224,0.00251,0.00219,0.00224,0.0022,0.00203,0.00213,0.00219,0.00225,0.0022,0.00218,0.00198,0.00233,0.00233,0.00221,0.0022
A,MIO_T,CH4,CRF1A1,SI,8e-05,7e-05,7e-05,7e-05,7e-05,7e-05,6e-05,6e-05,7e-05,6e-05,6e-05,7e-05,7e-05,7e-05,7e-05,8e-05,9e-05,9e-05,0.00014,0.00011,0.00011,0.00012,0.00012,0.00011,0.0001,0.00011,0.00011,0.00012,0.00012,0.00013,0.00013,0.00013,0.00013,0.00013,0.00014
A,MIO_T,CH4,CRF1A1,SK,0.00034,0.00028,0.00025,0.00024,0.00022,0.00022,0.00022,0.00022,0.00023,0.00023,0.00024,0.00024,0.00023,0.00024,0.00024,0.00023,0.00023,0.00024,0.00024,0.00027,0.00034,0.00037,0.00046,0.00053,0.0006,0.00062,0.00059,0.0006,0.0006,0.00057,0.00055,0.00061,0.00056,0.00056,0.0005
A,MIO_T,CH4,CRF1A1,TR,0.00053,0.00055,0.00059,0.00059,0.00065,0.00069,0.00074,0.00079,0.00087,0.00095,0.00106,0.00109,0.00104,0.00107,0.00108,0.00128,0.00137,0.00162,0.00163,0.00175,0.00175,0.00193,0.00192,0.00185,0.00194,0.00196,0.00202,0.00209,0.00197,0.0018,0.00183,0.00233,0.00211,0.00227,0.00234
A,MIO_T,CH4,CRF1A1A,AT,0.00024,0.00026,0.00025,0.00026,0.00026,0.00027,0.00033,0.00034,0.00033,0.00031,0.0003,0.00036,0.00037,0.00043,0.00046,0.0005,0.00058,0.00063,0.0007,0.00077,0.00088,0.00089,0.0009,0.00087,0.00084,0.0009,0.0009,0.00092,0.00088,0.00086,0.00087,0.0009,0.0009,0.00087,0.00084
A,MIO_T,CH4,CRF1A1A,BE,0.00045,0.00045,0.00044,0.00044,0.00051,0.00055,0.00055,0.00073,0.0008,0.00102,0.00112,0.00113,0.00142,0.00157,0.00136,0.00133,0.00124,0.00119,0.00104,0.00101,0.00101,0.00098,0.00096,0.00091,0.00083,0.0009,0.00085,0.00087,0.00085,0.00124,0.00125,0.00111,0.00111,0.00107,0.00107
A,MIO_T,CH4,CRF1A1A,BG,0.00049,0.00035,0.00035,0.00035,0.00031,0.0003,0.00031,0.00032,0.0003,0.00026,0.00025,0.00029,0.00026,0.00028,0.00027,0.00028,0.00028,0.00031,0.00033,0.00032,0.00034,0.00038,0.00033,0.00029,0.00032,0.00033,0.00033,0.00032,0.00072,0.00082,0.00072,0.00111,0.00098,0.00075,0.00066
A,MIO_T,CH4,CRF1A1A,CH,3e-05,3e-05,4e-05,2e-05,2e-05,2e-05,3e-05,2e-05,3e-05,3e-05,2e-05,2e-05,2e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05
A,MIO_T,CH4,CRF1A1A,CY,7e-05,7e-05,8e-05,9e-05,9e-05,8e-05,9e-05,9e-05,0.0001,0.00011,0.00011,0.00011,0.00011,0.00012,0.00013,0.00014,0.00014,0.00014,0.00015,0.00015,0.00015,0.00014,0.00014,0.00011,0.00011,0.00012,0.00013,0.00013,0.00013,0.00013,0.00012,0.00012,0.00012,0.00012,0.00013
A,MIO_T,CH4,CRF1A1A,CZ,0.00062,0.00061,0.00062,0.00063,0.00065,0.00072,0.00078,0.00077,0.00079,0.00077,0.00078,0.00082,0.0008,0.00094,0.00103,0.00082,0.00083,0.00092,0.00094,0.00097,0.0011,0.00114,0.00117,0.00114,0.00116,0.00123,0.00127,0.00133,0.00128,0.0013,0.00131,0.00142,0.00144,0.00137,0.00142
A,MIO_T,CH4,CRF1A1A,DE,0.00689,0.00736,0.00765,0.00812,0.00846,0.00979,0.01127,0.01255,0.01321,0.01398,0.0134,0.01249,0.01295,0.0311,0.03015,0.03251,0.03736,0.04858,0.05514,0.05687,0.06157,0.06806,0.07929,0.08299,0.08354,0.0861,0.08987,0.09014,0.08977,0.09152,0.09772,0.09871,0.09596,0.09163,0.09421
A,MIO_T,CH4,CRF1A1A,DK,0.00059,0.00092,0.00131,0.00293,0.00602,0.01136,0.01452,0.01384,0.01524,0.01533,0.01462,0.0155,0.01507,0.01432,0.014,0.01236,0.01144,0.00952,0.01003,0.00876,0.01092,0.00914,0.00631,0.00561,0.00406,0.0034,0.00393,0.00405,0.00451,0.00468,0.0034,0.00441,0.00367,0.00326,0.00313
A,MIO_T,CH4,CRF1A1A,EE,0.0001,9e-05,6e-05,6e-05,7e-05,5e-05,6e-05,7e-05,7e-05,7e-05,6e-05,6e-05,7e-05,5e-05,5e-05,6e-05,5e-05,4e-05,4e-05,0.00015,0.00024,0.00031,0.00036,0.00024,0.00026,0.00027,0.00031,0.00035,0.00037,0.00041,0.00046,0.0006,0.00059,0.00066,0.00066
A,MIO_T,CH4,CRF1A1A,EL,0.0005,0.0005,0.00052,0.00052,0.00054,0.00054,0.00053,0.00055,0.00057,0.0006,0.00065,0.00064,0.00063,0.00067,0.00066,0.00068,0.00067,0.00071,0.00072,0.00062,0.00056,0.00059,0.00058,0.00051,0.00047,0.00044,0.00042,0.00048,0.00045,0.00041,0.00034,0.00035,0.00033,0.00028,0.00031
A,MIO_T,CH4,CRF1A1A,ES,0.00069,0.0007,0.00078,0.00071,0.00072,0.00079,0.00065,0.00079,0.00077,0.00093,0.00099,0.00095,0.00113,0.00115,0.0013,0.00151,0.00149,0.00153,0.00141,0.00119,0.00099,0.00111,0.00127,0.00166,0.0017,0.00247,0.00192,0.00217,0.00209,0.00169,0.00115,0.00151,0.00184,0.00156,0.00151
A,MIO_T,CH4,CRF1A1A,EU27_2020,0.02128,0.02223,0.02279,0.02493,0.02861,0.03582,0.04123,0.04206,0.04409,0.04516,0.04421,0.04502,0.04623,0.0646,0.06362,0.0651,0.06894,0.07792,0.08535,0.08601,0.09386,0.09841,0.10644,0.10958,0.10827,0.11244,0.11714,0.11844,0.11853,0.12139,0.12596,0.1297,0.12554,0.11799,0.11998
A,MIO_T,CH4,CRF1A1A,FI,0.00036,0.00037,0.00039,0.00044,0.00054,0.00058,0.00069,0.00073,0.00073,0.00072,0.0007,0.00088,0.00111,0.00128,0.00118,0.00096,0.00114,0.00104,0.00101,0.00095,0.00112,0.00101,0.00098,0.00099,0.00099,0.00091,0.00104,0.00109,0.0012,0.00119,0.00114,0.00131,0.00127,0.0012,0.00117
A,MIO_T,CH4,CRF1A1A,FR,0.00052,0.00056,0.00056,0.00046,0.00043,0.00047,0.00052,0.00049,0.0006,0.00055,0.00054,0.00051,0.00053,0.00059,0.00061,0.00071,0.00067,0.00064,0.00066,0.00079,0.00096,0.00096,0.00087,0.00083,0.00064,0.00086,0.00123,0.0014,0.0011,0.0013,0.00119,0.00126,0.00153,0.00125,0.00099
A,MIO_T,CH4,CRF1A1A,HR,0.00014,0.0001,0.00013,0.00014,8e-05,0.0001,0.0001,0.00012,0.00016,0.00017,0.00011,0.00013,0.00014,0.00018,0.00014,0.00013,0.00014,0.00017,0.00015,0.00014,0.00013,0.00015,0.00015,0.00013,9e-05,0.00013,0.00018,0.00024,0.00028,0.00037,0.0004,0.00045,0.0005,0.0005,0.00055
A,MIO_T,CH4,CRF1A1A,HU,0.00029,0.00038,0.00041,0.00045,0.00045,0.00043,0.00042,0.00047,0.00049,0.00047,0.00042,0.00044,0.00037,0.00041,0.00056,0.00092,0.00082,0.00093,0.00109,0.00114,0.00116,0.00093,0.00082,0.00085,0.00095,0.00099,0.00094,0.00097,0.00098,0.00094,0.00092,0.00097,0.00093,0.00074,0.00081
A,MIO_T,CH4,CRF1A1A,IE,0.00026,0.00026,0.00026,0.00029,0.00029,0.00031,0.00035,0.00037,0.00036,0.00039,0.00043,0.00045,0.00042,0.0004,0.00035,0.00036,0.00034,0.00035,0.00028,0.00027,0.00027,0.00023,0.00027,0.00026,0.00027,0.00026,0.00029,0.00036,0.00044,0.00043,0.00042,0.00041,0.00042,0.00038,0.00038
A,MIO_T,CH4,CRF1A1A,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4,CRF1A1A,IT,0.0038,0.00371,0.00385,0.00375,0.00374,0.00397,0.00386,0.00375,0.00353,0.00339,0.00355,0.00345,0.00369,0.00403,0.00394,0.00397,0.00405,0.00385,0.00385,0.00365,0.00357,0.00402,0.00409,0.00439,0.00436,0.0042,0.00429,0.00433,0.00413,0.00413,0.00405,0.00403,0.00394,0.00312,0.00325
A,MIO_T,CH4,CRF1A1A,LT,0.00036,0.00041,0.00025,0.00022,0.00022,0.00018,0.0002,0.00018,0.00022,0.00017,0.00015,0.00019,0.00022,0.00023,0.00027,0.00027,0.0003,0.00029,0.00033,0.00038,0.00039,0.00035,0.00045,0.00052,0.00063,0.00081,0.00085,0.00093,0.00091,0.00089,0.00095,0.00118,0.00105,0.00107,0.00112
A,MIO_T,CH4,CRF1A1A,LU,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,4e-05,4e-05,5e-05,5e-05,5e-05,6e-05,6e-05,7e-05,6e-05,7e-05,7e-05,6e-05,7e-05,7e-05,7e-05,7e-05,7e-05,9e-05,9e-05,9e-05,0.00011,0.00013,0.00012,0.00013,0.00013,0.00011,0.00011,0.00012
A,MIO_T,CH4,CRF1A1A,LV,0.00019,0.00017,0.00015,0.00013,0.00015,0.00012,0.00015,0.00018,0.0002,0.00018,0.00015,0.00016,0.00017,0.00018,0.00018,0.00016,0.00018,0.00018,0.00017,0.00017,0.0002,0.00018,0.00021,0.00031,0.00037,0.0004,0.0005,0.00057,0.0006,0.00063,0.0006,0.0007,0.00069,0.00065,0.00066
A,MIO_T,CH4,CRF1A1A,MT,5e-05,5e-05,5e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,7e-05,6e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,7e-05,7e-05,8e-05,8e-05,6e-05,6e-05,3e-05,2e-05,2e-05,1e-05,1e-05,2e-05,1e-05,2e-05,1e-05,1e-05
A,MIO_T,CH4,CRF1A1A,NL,0.00155,0.00183,0.00194,0.00213,0.00223,0.00242,0.00275,0.0029,0.00299,0.00304,0.00313,0.00338,0.0036,0.0034,0.00374,0.00406,0.00382,0.00354,0.0037,0.004,0.0043,0.00397,0.00337,0.00306,0.00287,0.00379,0.00378,0.00352,0.00356,0.00423,0.00491,0.00451,0.00395,0.00341,0.00316
A,MIO_T,CH4,CRF1A1A,NO,8e-05,9e-05,9e-05,0.00011,0.00012,0.00013,0.00013,0.00012,0.00014,0.00015,0.00014,0.00016,0.00017,0.0002,0.00021,0.00021,0.00023,0.00037,0.00033,0.00087,0.00091,0.00069,0.00055,0.00058,0.00057,0.00063,0.00064,0.00066,0.00069,0.00071,0.00067,0.00074,0.00073,0.00077,0.00074
A,MIO_T,CH4,CRF1A1A,PL,0.00079,0.00087,0.0008,0.00074,0.00075,0.00054,0.00054,0.00053,0.00044,0.00044,0.00044,0.00047,0.00048,0.00047,0.00048,0.00048,0.00049,0.00047,0.00049,0.00048,0.0005,0.00051,0.00052,0.0005,0.00049,0.00054,0.00063,0.00071,0.00079,0.00085,0.00088,0.00094,0.00093,0.00088,0.00091
A,MIO_T,CH4,CRF1A1A,PT,0.00016,0.00017,0.0002,0.00018,0.00018,0.0002,0.00016,0.00017,0.0002,0.00037,0.00045,0.00045,0.00051,0.00047,0.0005,0.00056,0.00051,0.00047,0.00055,0.00058,0.00056,0.00057,0.00053,0.00052,0.00046,0.00052,0.00053,0.00054,0.00052,0.00044,0.00046,0.00055,0.00042,0.00042,0.00042
A,MIO_T,CH4,CRF1A1A,RO,0.00144,0.00123,0.00095,0.00094,0.00091,0.00096,0.00105,0.00093,0.0007,0.00063,0.00062,0.0007,0.0006,0.00064,0.00052,0.0005,0.00053,0.0005,0.00045,0.00042,0.0004,0.00047,0.00041,0.00036,0.00042,0.00043,0.00042,0.00044,0.00039,0.00037,0.00035,0.0004,0.00038,0.00026,0.00025
A,MIO_T,CH4,CRF1A1A,SE,0.00041,0.0005,0.0005,0.00062,0.00071,0.00078,0.00105,0.00088,0.00096,0.00095,0.00092,0.00111,0.00118,0.00128,0.00133,0.00145,0.00148,0.00151,0.00166,0.00178,0.00201,0.00175,0.00179,0.00179,0.00162,0.00165,0.00178,0.00179,0.00179,0.00178,0.00158,0.00193,0.00186,0.00181,0.00168
A,MIO_T,CH4,CRF1A1A,SI,7e-05,7e-05,6e-05,6e-05,7e-05,7e-05,6e-05,6e-05,6e-05,6e-05,6e-05,7e-05,7e-05,7e-05,7e-05,8e-05,9e-05,9e-05,0.00014,0.00011,0.00011,0.00012,0.00012,0.00011,0.0001,0.00011,0.00011,0.00012,0.00012,0.00013,0.00013,0.00013,0.00013,0.00013,0.00014
A,MIO_T,CH4,CRF1A1A,SK,0.00023,0.0002,0.00018,0.00017,0.00015,0.00014,0.00014,0.00014,0.00015,0.00015,0.00016,0.00016,0.00016,0.00016,0.00017,0.00016,0.00016,0.00017,0.00017,0.0002,0.00027,0.00031,0.0004,0.00047,0.00056,0.00056,0.00053,0.00054,0.00054,0.00052,0.00049,0.00055,0.00049,0.00049,0.00044
A,MIO_T,CH4,CRF1A1A,TR,0.00035,0.00036,0.00041,0.0004,0.00047,0.00049,0.00053,0.00059,0.00066,0.00075,0.00087,0.00089,0.00085,0.00087,0.00087,0.00108,0.00117,0.00142,0.00145,0.00161,0.00162,0.00181,0.0018,0.00172,0.00182,0.00181,0.00185,0.00194,0.00185,0.00166,0.00168,0.00218,0.00194,0.00203,0.00211
A,MIO_T,CH4,CRF1A1B,AT,5e-05,6e-05,5e-05,6e-05,6e-05,6e-05,7e-05,7e-05,7e-05,6e-05,6e-05,6e-05,7e-05,8e-05,8e-05,8e-05,8e-05,8e-05,7e-05,8e-05,7e-05,7e-05,8e-05,8e-05,8e-05,9e-05,9e-05,8e-05,8e-05,8e-05,8e-05,8e-05,6e-05,7e-05,7e-05
A,MIO_T,CH4,CRF1A1B,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4,CRF1A1B,BG,2e-05,2e-05,2e-05,2e-05,2e-05,3e-05,3e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,2e-05,2e-05,2e-05
A,MIO_T,CH4,CRF1A1B,CH,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,3e-05,3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
A,MIO_T,CH4,CRF1A1B,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4,CRF1A1B,CZ,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
A,MIO_T,CH4,CRF1A1B,DE,0.00064,0.00053,0.00055,0.00058,0.00059,0.00063,0.00066,0.00065,0.00069,0.00068,0.00065,0.00064,0.00062,0.00062,0.00062,0.00065,0.00064,0.00062,0.00064,0.00066,0.00062,0.0006,0.00059,0.00061,0.0006,0.00065,0.00068,0.00068,0.00065,0.00063,0.00067,0.00063,0.00057,0.00057,0.00062
A,MIO_T,CH4,CRF1A1B,DK,2e-05,2e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
A,MIO_T,CH4,CRF1A1B,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4,CRF1A1B,EL,6e-05,6e-05,6e-05,6e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,8e-05,8e-05,8e-05,8e-05,8e-05,9e-05,0.00011,0.00011,0.0001,9e-05,9e-05,8e-05,9e-05,0.00012,0.00011,0.00011,0.00012,0.0001,0.0001,9e-05,9e-05,0.00011,0.00012,0.00011,0.0001
A,MIO_T,CH4,CRF1A1B,ES,0.00031,0.00031,0.00032,0.00032,0.00035,0.00035,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00035,0.00034,0.00035,0.00033,0.00034,0.00033,0.00032,0.00029,0.00027,0.00025,0.00024,0.00022,0.0002,0.0002,0.0002,0.00019,0.00019,0.00019,0.00016,0.00017,0.00017,0.00017,0.00018
A,MIO_T,CH4,CRF1A1B,EU27_2020,0.00346,0.00305,0.00304,0.00325,0.00337,0.00356,0.00362,0.00367,0.00367,0.0036,0.00379,0.00392,0.0038,0.00373,0.00383,0.00386,0.00395,0.00394,0.00394,0.00371,0.00365,0.00353,0.00344,0.00325,0.00317,0.00329,0.0032,0.00315,0.00305,0.00302,0.00253,0.00284,0.00282,0.00236,0.00255
